Device Time, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Relative Throttle Position(%)
25-1月-2014 22:59:52.059,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755,0.78431374
25-1月-2014 22:59:52.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.75,0.78431374
25-1月-2014 22:59:52.269,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.75,0.78431374
25-1月-2014 22:59:52.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.25,0.78431374
25-1月-2014 22:59:52.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.25,0.78431374
25-1月-2014 22:59:52.561,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.25,0.78431374
25-1月-2014 22:59:52.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756.25,0.78431374
25-1月-2014 22:59:52.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.5,0.78431374
25-1月-2014 22:59:52.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756,0.78431374
25-1月-2014 22:59:52.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747.5,0.78431374
25-1月-2014 22:59:53.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747.5,0.78431374
25-1月-2014 22:59:53.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,739.5,0.78431374
25-1月-2014 22:59:53.259,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749,0.78431374
25-1月-2014 22:59:53.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.5,0.78431374
25-1月-2014 22:59:53.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.5,0.78431374
25-1月-2014 22:59:53.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747.75,0.78431374
25-1月-2014 22:59:53.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.5,0.39215687
25-1月-2014 22:59:53.761,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755,0.78431374
25-1月-2014 22:59:53.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755,0.78431374
25-1月-2014 22:59:53.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,743.25,0.78431374
25-1月-2014 22:59:54.062,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.75,0.78431374
25-1月-2014 22:59:54.163,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.75,0.78431374
25-1月-2014 22:59:54.259,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.75,0.78431374
25-1月-2014 22:59:54.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752.25,0.78431374
25-1月-2014 22:59:54.463,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.25,0.78431374
25-1月-2014 22:59:54.561,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.25,0.78431374
25-1月-2014 22:59:54.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.75,0.78431374
25-1月-2014 22:59:54.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752.75,0.78431374
25-1月-2014 22:59:54.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.25,0.78431374
25-1月-2014 22:59:54.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.25,0.78431374
25-1月-2014 22:59:55.059,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754,0.78431374
25-1月-2014 22:59:55.162,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.25,0.78431374
25-1月-2014 22:59:55.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.25,0.78431374
25-1月-2014 22:59:55.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756,1.17647064
25-1月-2014 22:59:55.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757.25,1.17647064
25-1月-2014 22:59:55.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,748,1.17647064
25-1月-2014 22:59:55.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,748,0.78431374
25-1月-2014 22:59:55.759,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747.5,0.78431374
25-1月-2014 22:59:55.861,2.83303237,6.74207211,-1.56633997,-0.06466393,0,743,0.78431374
25-1月-2014 22:59:55.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,745.5,0.78431374
25-1月-2014 22:59:56.061,2.83303237,6.74207211,-1.56633997,-0.06466393,0,745.5,0.78431374
25-1月-2014 22:59:56.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.5,0.78431374
25-1月-2014 22:59:56.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747.5,0.78431374
25-1月-2014 22:59:56.361,2.83303237,6.74207211,-1.56633997,-0.06466393,0,744.75,0.78431374
25-1月-2014 22:59:56.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,744.75,0.78431374
25-1月-2014 22:59:56.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.25,0.78431374
25-1月-2014 22:59:56.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,745.5,0.78431374
25-1月-2014 22:59:56.763,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.75,0.78431374
25-1月-2014 22:59:56.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.75,0.39215687
25-1月-2014 22:59:56.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.75,0.39215687
25-1月-2014 22:59:57.062,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.5,0.78431374
25-1月-2014 22:59:57.159,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752.25,0.78431374
25-1月-2014 22:59:57.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752.25,0.78431374
25-1月-2014 22:59:57.359,2.83303237,6.74207211,-1.56633997,-0.06466393,0,748.5,0.39215687
25-1月-2014 22:59:57.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,736.25,0.39215687
25-1月-2014 22:59:57.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,741.5,0.78431374
25-1月-2014 22:59:57.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,741.5,0.78431374
25-1月-2014 22:59:57.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,737.25,0.78431374
25-1月-2014 22:59:57.861,2.83303237,6.74207211,-1.56633997,-0.06466393,0,738.25,0.78431374
25-1月-2014 22:59:57.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,738.25,0.78431374
25-1月-2014 22:59:58.061,2.83303237,6.74207211,-1.56633997,-0.06466393,0,740,0.78431374
25-1月-2014 22:59:58.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,739.25,0.78431374
25-1月-2014 22:59:58.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,741,0.78431374
25-1月-2014 22:59:58.361,2.83303237,6.74207211,-1.56633997,-0.06466393,0,741,0.78431374
25-1月-2014 22:59:58.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.75,0.78431374
25-1月-2014 22:59:58.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.25,0.78431374
25-1月-2014 22:59:58.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.25,0.39215687
25-1月-2014 22:59:58.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756,0.39215687
25-1月-2014 22:59:58.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.5,0.78431374
25-1月-2014 22:59:58.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.5,0.78431374
25-1月-2014 22:59:59.061,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.25,0.78431374
25-1月-2014 22:59:59.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,743.25,0.78431374
25-1月-2014 22:59:59.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,741.25,0.78431374
25-1月-2014 22:59:59.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,741.25,0.78431374
25-1月-2014 22:59:59.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752.5,0.78431374
25-1月-2014 22:59:59.561,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.75,0.78431374
25-1月-2014 22:59:59.661,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.5,0.78431374
25-1月-2014 22:59:59.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.5,0.78431374
25-1月-2014 22:59:59.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753,0.78431374
25-1月-2014 22:59:59.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.25,0.78431374
25-1月-2014 23:00:00.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.25,0.78431374
25-1月-2014 23:00:00.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755,0.78431374
25-1月-2014 23:00:00.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754,0.78431374
25-1月-2014 23:00:00.359,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756.75,0.78431374
25-1月-2014 23:00:00.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756.75,0.78431374
25-1月-2014 23:00:00.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757,0.78431374
25-1月-2014 23:00:00.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,758.25,0.78431374
25-1月-2014 23:00:00.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760,0.78431374
25-1月-2014 23:00:00.859,2.83303237,6.74207211,-1.56633997,-0.06466393,0,759,0.78431374
25-1月-2014 23:00:00.959,2.83303237,6.74207211,-1.56633997,-0.06466393,0,759,0.78431374
25-1月-2014 23:00:01.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757,0.78431374
25-1月-2014 23:00:01.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754,0.78431374
25-1月-2014 23:00:01.259,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754,0.78431374
25-1月-2014 23:00:01.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754,0.78431374
25-1月-2014 23:00:01.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,746.5,0.78431374
25-1月-2014 23:00:01.559,2.83303237,6.74207211,-1.56633997,-0.06466393,0,745.25,0.78431374
25-1月-2014 23:00:01.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,745.25,0.78431374
25-1月-2014 23:00:01.761,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747.75,0.78431374
25-1月-2014 23:00:01.859,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747,0.78431374
25-1月-2014 23:00:01.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.25,0.78431374
25-1月-2014 23:00:02.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.25,0.78431374
25-1月-2014 23:00:02.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754,0.78431374
25-1月-2014 23:00:02.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.75,0.78431374
25-1月-2014 23:00:02.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.25,0.78431374
25-1月-2014 23:00:02.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.25,0.78431374
25-1月-2014 23:00:02.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.75,0.78431374
25-1月-2014 23:00:02.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747.5,0.78431374
25-1月-2014 23:00:02.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747.5,0.78431374
25-1月-2014 23:00:02.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752.5,0.78431374
25-1月-2014 23:00:02.961,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753,0.78431374
25-1月-2014 23:00:03.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.75,0.78431374
25-1月-2014 23:00:03.161,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.75,0.78431374
25-1月-2014 23:00:03.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.75,0.78431374
25-1月-2014 23:00:03.359,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.5,0.78431374
25-1月-2014 23:00:03.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,742.75,0.78431374
25-1月-2014 23:00:03.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,742.75,0.78431374
25-1月-2014 23:00:03.662,2.83303237,6.74207211,-1.56633997,-0.06466393,0,743.25,0.78431374
25-1月-2014 23:00:03.759,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747.25,0.78431374
25-1月-2014 23:00:03.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754.75,0.78431374
25-1月-2014 23:00:03.959,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754.75,0.78431374
25-1月-2014 23:00:04.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756.5,0.78431374
25-1月-2014 23:00:04.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,759.25,0.78431374
25-1月-2014 23:00:04.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.25,0.78431374
25-1月-2014 23:00:04.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.25,0.78431374
25-1月-2014 23:00:04.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752.5,0.78431374
25-1月-2014 23:00:04.562,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751,0.78431374
25-1月-2014 23:00:04.662,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756.25,0.78431374
25-1月-2014 23:00:04.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756.25,0.78431374
25-1月-2014 23:00:04.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.25,0.78431374
25-1月-2014 23:00:04.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.5,0.78431374
25-1月-2014 23:00:05.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.5,0.78431374
25-1月-2014 23:00:05.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.5,0.78431374
25-1月-2014 23:00:05.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752,0.78431374
25-1月-2014 23:00:05.362,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752,0.78431374
25-1月-2014 23:00:05.461,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.75,0.78431374
25-1月-2014 23:00:05.561,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756,0.78431374
25-1月-2014 23:00:05.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752.5,0.78431374
25-1月-2014 23:00:05.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752.5,0.78431374
25-1月-2014 23:00:05.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,758.75,0.78431374
25-1月-2014 23:00:05.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,764.25,0.78431374
25-1月-2014 23:00:06.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,761.5,0.78431374
25-1月-2014 23:00:06.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,761.5,0.78431374
25-1月-2014 23:00:06.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,759.75,0.78431374
25-1月-2014 23:00:06.361,2.83303237,6.74207211,-1.56633997,-0.06466393,0,758,0.78431374
25-1月-2014 23:00:06.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,758,0.78431374
25-1月-2014 23:00:06.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752.5,0.78431374
25-1月-2014 23:00:06.659,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749,0.78431374
25-1月-2014 23:00:06.759,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.75,0.78431374
25-1月-2014 23:00:06.859,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.75,0.78431374
25-1月-2014 23:00:06.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757.5,0.78431374
25-1月-2014 23:00:07.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,759,0.78431374
25-1月-2014 23:00:07.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,759,0.78431374
25-1月-2014 23:00:07.259,2.83303237,6.74207211,-1.56633997,-0.06466393,0,759,0.78431374
25-1月-2014 23:00:07.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.75,0.78431374
25-1月-2014 23:00:07.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.25,0.78431374
25-1月-2014 23:00:07.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.25,0.78431374
25-1月-2014 23:00:07.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754.75,0.78431374
25-1月-2014 23:00:07.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,748.75,0.78431374
25-1月-2014 23:00:07.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754.75,0.78431374
25-1月-2014 23:00:07.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754.75,0.78431374
25-1月-2014 23:00:08.059,2.83303237,6.74207211,-1.56633997,-0.06466393,0,758.25,0.78431374
25-1月-2014 23:00:08.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.75,0.78431374
25-1月-2014 23:00:08.259,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.75,0.78431374
25-1月-2014 23:00:08.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754.75,0.78431374
25-1月-2014 23:00:08.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.5,0.78431374
25-1月-2014 23:00:08.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754.25,0.78431374
25-1月-2014 23:00:08.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.75,0.78431374
25-1月-2014 23:00:08.759,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.75,0.78431374
25-1月-2014 23:00:08.859,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756.75,0.78431374
25-1月-2014 23:00:08.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757.75,0.78431374
25-1月-2014 23:00:09.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756,0.78431374
25-1月-2014 23:00:09.159,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756,0.78431374
25-1月-2014 23:00:09.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751,0.78431374
25-1月-2014 23:00:09.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.5,0.78431374
25-1月-2014 23:00:09.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,758,0.78431374
25-1月-2014 23:00:09.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,758,0.78431374
25-1月-2014 23:00:09.662,2.83303237,6.74207211,-1.56633997,-0.06466393,0,758,0.78431374
25-1月-2014 23:00:09.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,743.5,0.78431374
25-1月-2014 23:00:09.861,2.83303237,6.74207211,-1.56633997,-0.06466393,0,739,0.78431374
25-1月-2014 23:00:09.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,739,0.78431374
25-1月-2014 23:00:10.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,743.75,0.78431374
25-1月-2014 23:00:10.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.25,0.78431374
25-1月-2014 23:00:10.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.25,0.78431374
25-1月-2014 23:00:10.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750,0.78431374
25-1月-2014 23:00:10.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747,0.78431374
25-1月-2014 23:00:10.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747,0.78431374
25-1月-2014 23:00:10.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747,0.78431374
25-1月-2014 23:00:10.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747,0.78431374
25-1月-2014 23:00:10.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747.75,0.78431374
25-1月-2014 23:00:10.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.25,0.78431374
25-1月-2014 23:00:11.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747.5,0.78431374
25-1月-2014 23:00:11.161,2.83303237,6.74207211,-1.56633997,-0.06466393,0,747.5,0.78431374
25-1月-2014 23:00:11.259,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.5,0.78431374
25-1月-2014 23:00:11.359,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.25,0.78431374
25-1月-2014 23:00:11.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753.25,0.78431374
25-1月-2014 23:00:11.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.75,0.78431374
25-1月-2014 23:00:11.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756.5,0.78431374
25-1月-2014 23:00:11.759,2.83303237,6.74207211,-1.56633997,-0.06466393,0,758,0.78431374
25-1月-2014 23:00:11.859,2.83303237,6.74207211,-1.56633997,-0.06466393,0,758,0.78431374
25-1月-2014 23:00:11.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.5,0.78431374
25-1月-2014 23:00:12.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,741,0.78431374
25-1月-2014 23:00:12.159,2.83303237,6.74207211,-1.56633997,-0.06466393,0,746.5,0.78431374
25-1月-2014 23:00:12.259,2.83303237,6.74207211,-1.56633997,-0.06466393,0,746.5,0.78431374
25-1月-2014 23:00:12.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.75,0.78431374
25-1月-2014 23:00:12.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.25,0.78431374
25-1月-2014 23:00:12.559,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.25,0.78431374
25-1月-2014 23:00:12.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.25,0.78431374
25-1月-2014 23:00:12.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,750.25,0.78431374
25-1月-2014 23:00:12.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.25,0.78431374
25-1月-2014 23:00:12.959,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753,0.78431374
25-1月-2014 23:00:13.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,753,0.78431374
25-1月-2014 23:00:13.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,759.75,0.78431374
25-1月-2014 23:00:13.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.75,0.78431374
25-1月-2014 23:00:13.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.5,0.78431374
25-1月-2014 23:00:13.462,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.5,0.78431374
25-1月-2014 23:00:13.561,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.75,0.78431374
25-1月-2014 23:00:13.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,761.5,0.78431374
25-1月-2014 23:00:13.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,762,0.78431374
25-1月-2014 23:00:13.859,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.5,0.78431374
25-1月-2014 23:00:13.959,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.5,0.78431374
25-1月-2014 23:00:14.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.5,0.78431374
25-1月-2014 23:00:14.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757,0.78431374
25-1月-2014 23:00:14.259,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.5,0.78431374
25-1月-2014 23:00:14.359,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.5,0.78431374
25-1月-2014 23:00:14.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,762.5,0.78431374
25-1月-2014 23:00:14.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,769.5,1.17647064
25-1月-2014 23:00:14.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,776.75,1.17647064
25-1月-2014 23:00:14.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,776.75,1.17647064
25-1月-2014 23:00:14.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,778.25,1.17647064
25-1月-2014 23:00:14.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,784.5,1.17647064
25-1月-2014 23:00:15.062,2.83303237,6.74207211,-1.56633997,-0.06466393,0,784.5,0.78431374
25-1月-2014 23:00:15.161,2.83303237,6.74207211,-1.56633997,-0.06466393,0,786.25,0.78431374
25-1月-2014 23:00:15.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,789.75,0.78431374
25-1月-2014 23:00:15.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,787.75,0.78431374
25-1月-2014 23:00:15.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,787.75,0.78431374
25-1月-2014 23:00:15.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,787,0.78431374
25-1月-2014 23:00:15.661,2.83303237,6.74207211,-1.56633997,-0.06466393,0,790,0.78431374
25-1月-2014 23:00:15.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,782,0.78431374
25-1月-2014 23:00:15.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,781.25,0.78431374
25-1月-2014 23:00:15.962,2.83303237,6.74207211,-1.56633997,-0.06466393,0,781.25,0.78431374
25-1月-2014 23:00:16.061,2.83303237,6.74207211,-1.56633997,-0.06466393,0,779.25,0.78431374
25-1月-2014 23:00:16.159,2.83303237,6.74207211,-1.56633997,-0.06466393,0,774.75,0.78431374
25-1月-2014 23:00:16.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,779.5,0.78431374
25-1月-2014 23:00:16.359,2.83303237,6.74207211,-1.56633997,-0.06466393,0,778.75,0.78431374
25-1月-2014 23:00:16.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,778.75,0.78431374
25-1月-2014 23:00:16.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,770.75,0.78431374
25-1月-2014 23:00:16.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,763.25,0.78431374
25-1月-2014 23:00:16.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,759.5,0.78431374
25-1月-2014 23:00:16.859,2.83303237,6.74207211,-1.56633997,-0.06466393,0,759.5,0.78431374
25-1月-2014 23:00:16.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,751.5,0.78431374
25-1月-2014 23:00:17.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,743.5,0.78431374
25-1月-2014 23:00:17.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,743.5,0.78431374
25-1月-2014 23:00:17.259,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749,0.78431374
25-1月-2014 23:00:17.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754,0.78431374
25-1月-2014 23:00:17.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.25,1.17647064
25-1月-2014 23:00:17.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.25,1.17647064
25-1月-2014 23:00:17.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,758,0.78431374
25-1月-2014 23:00:17.759,2.83303237,6.74207211,-1.56633997,-0.06466393,0,752.75,0.78431374
25-1月-2014 23:00:17.859,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756,1.17647064
25-1月-2014 23:00:17.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,761.75,1.17647064
